date,campaign_id,creative_id,country,os,days_since_launch,impressions_last_7d,spend_usd,impressions,viewable_impressions,clicks,conversions,revenue_usd,video_completions
2026-02-07,20177,501065,CA,iOS,7,145227,168.07,20922,18878,220,15,1918.63,0
2026-02-07,20177,501063,CA,iOS,6,166742,171.79,22844,20560,226,14,1835.56,0
2026-02-07,20177,501067,CA,iOS,6,113529,160.14,15765,12139,180,13,2196.74,9520
2026-02-07,20177,501062,CA,iOS,5,129488,176.08,15752,14038,197,6,708.87,11406
2026-02-07,20177,501066,IT,Android,17,137809,11.33,2557,1921,7,0,0.0,0
2026-02-07,20177,501064,IT,Android,16,115413,13.47,2406,1813,5,0,0.0,0
2026-02-07,20177,501065,IT,Android,7,137041,15.6,2851,2338,24,1,120.53,0
2026-02-07,20177,501063,IT,Android,6,156357,15.43,3707,3306,29,2,279.02,0
2026-02-07,20177,501067,IT,Android,6,110251,14.41,2274,1864,21,3,432.75,1483
2026-02-07,20177,501062,IT,Android,5,121273,14.8,2291,1717,27,1,169.6,1722
2026-02-07,20177,501066,IT,iOS,17,122268,10.02,1992,1690,2,0,0.0,0
2026-02-07,20177,501064,IT,iOS,16,103313,8.26,1519,1384,6,0,0.0,0
2026-02-07,20177,501065,IT,iOS,7,123188,9.59,1784,1548,17,0,0.0,0
2026-02-07,20177,501063,IT,iOS,6,141672,11.16,2197,1617,32,2,291.55,0
2026-02-07,20177,501067,IT,iOS,6,97184,12.07,1793,1436,20,2,320.94,1131
2026-02-07,20177,501062,IT,iOS,5,108292,9.55,1369,1155,10,0,0.0,950
2026-02-07,20177,501066,MX,Android,17,121602,114.75,41247,35828,106,4,678.54,0
2026-02-07,20177,501064,MX,Android,16,102960,127.47,35116,30283,129,7,1167.81,0
2026-02-07,20177,501065,MX,Android,7,122011,139.76,37075,27159,310,12,1804.64,0
2026-02-07,20177,501063,MX,Android,6,140741,162.07,51531,37585,429,18,2137.38,0
2026-02-07,20177,501067,MX,Android,6,96862,143.75,31341,24575,330,10,1689.86,20815
2026-02-07,20177,501062,MX,Android,5,107094,176.66,42128,32041,534,26,3837.72,31958
2026-02-07,20177,501066,MX,iOS,17,161073,90.34,28072,25657,59,1,153.74,0
2026-02-07,20177,501064,MX,iOS,16,136469,82.84,20768,17550,78,3,392.93,0
2026-02-07,20177,501065,MX,iOS,7,157408,125.84,32922,25541,315,28,3436.89,0
2026-02-07,20177,501063,MX,iOS,6,190583,95.92,29256,24156,241,13,1542.42,0
2026-02-07,20177,501067,MX,iOS,6,126967,124.34,24988,19739,281,15,2138.05,15515
2026-02-07,20177,501062,MX,iOS,5,147283,131.02,26169,22611,386,16,1876.9,18543
2026-02-08,20177,501066,CA,Android,18,147400,142.45,23624,17826,40,1,160.24,0
2026-02-08,20177,501064,CA,Android,17,129587,157.5,19693,15094,53,1,155.31,0
2026-02-08,20177,501065,CA,Android,8,147016,180.17,23260,18447,216,10,1655.46,0
2026-02-08,20177,501063,CA,Android,7,169775,186.19,30035,25825,243,14,2296.37,0
2026-02-08,20177,501067,CA,Android,7,117455,188.18,18133,16615,178,14,2034.49,11496
2026-02-08,20177,501062,CA,Android,6,139388,169.57,18097,14102,204,17,2322.82,12265
2026-02-08,20177,501066,CA,iOS,18,145344,125.73,16194,11879,32,0,0.0,0
2026-02-08,20177,501064,CA,iOS,17,117834,124.33,14127,12000,45,2,269.3,0
2026-02-08,20177,501065,CA,iOS,8,139697,179.95,21457,16421,184,14,1782.48,0
2026-02-08,20177,501063,CA,iOS,7,168972,121.53,17367,13611,121,6,899.13,0
2026-02-08,20177,501067,CA,iOS,7,117138,174.99,18051,15854,169,7,1105.05,11016
2026-02-08,20177,501062,CA,iOS,6,130106,165.28,15969,11656,184,9,1382.75,10365
2026-02-08,20177,501066,IT,Android,18,134601,10.8,2341,1807,4,0,0.0,0
2026-02-08,20177,501064,IT,Android,17,109753,12.55,2426,2073,9,0,0.0,0
2026-02-08,20177,501065,IT,Android,8,140271,11.48,2180,1736,20,0,0.0,0
2026-02-08,20177,501063,IT,Android,7,156937,10.06,2234,2053,17,2,284.81,0
2026-02-08,20177,501067,IT,Android,7,112345,12.11,1706,1453,18,1,136.36,1134
2026-02-08,20177,501062,IT,Android,6,121775,13.83,1920,1661,23,3,509.11,1400
2026-02-08,20177,501066,IT,iOS,18,116027,7.95,1733,1524,4,2,286.55,0
2026-02-08,20177,501064,IT,iOS,17,96055,10.11,1519,1304,2,0,0.0,0
2026-02-08,20177,501065,IT,iOS,8,121529,10.64,1944,1560,10,0,0.0,0
2026-02-08,20177,501063,IT,iOS,7,136327,7.96,1566,1314,21,0,0.0,0
2026-02-08,20177,501067,IT,iOS,7,98286,11.7,1582,1202,9,0,0.0,965
2026-02-08,20177,501062,IT,iOS,6,107943,9.0,1263,921,12,2,328.63,877
2026-02-08,20177,501066,MX,Android,18,115203,136.77,46761,41151,84,2,310.34,0
2026-02-08,20177,501064,MX,Android,17,95168,127.94,36923,30978,113,11,1840.49,0
2026-02-08,20177,501065,MX,Android,8,120622,127.44,37105,28183,335,12,1534.57,0
2026-02-08,20177,501063,MX,Android,7,134186,133.44,50308,45444,429,24,3985.77,0
2026-02-08,20177,501067,MX,Android,7,97594,162.26,38723,30535,357,21,2479.89,23845
2026-02-08,20177,501062,MX,Android,6,106915,141.05,32563,29352,363,23,2644.23,24850
2026-02-08,20177,501066,MX,iOS,18,159972,100.54,31051,25588,83,5,682.79,0
2026-02-08,20177,501064,MX,iOS,17,130572,90.96,22268,19124,66,5,843.23,0
2026-02-08,20177,501065,MX,iOS,8,155943,129.92,35592,31216,307,17,1985.32,0
2026-02-08,20177,501063,MX,iOS,7,182297,114.19,36168,29426,355,17,2688.91,0
2026-02-08,20177,501067,MX,iOS,7,134524,95.06,19478,14158,259,15,1982.25,12923
2026-02-08,20177,501062,MX,iOS,6,138109,124.25,27255,24048,349,18,2296.19,18801
2026-02-09,20177,501066,CA,Android,19,149776,144.39,22372,18373,44,3,425.54,0
2026-02-09,20177,501064,CA,Android,18,117724,151.22,18229,14594,44,0,0.0,0
2026-02-09,20177,501065,CA,Android,9,154460,189.05,22490,19018,174,6,845.61,0
2026-02-09,20177,501063,CA,Android,8,166934,165.07,25877,23291,218,12,1855.18,0
2026-02-09,20177,501067,CA,Android,8,122661,187.03,20760,17104,205,9,1464.67,12916
2026-02-09,20177,501062,CA,Android,7,123236,190.96,20929,18249,222,7,957.89,14849
2026-02-09,20177,501066,CA,iOS,19,144076,136.39,19103,15224,36,1,127.99,0
2026-02-09,20177,501064,CA,iOS,18,115185,130.54,14929,13145,39,4,645.55,0
2026-02-09,20177,501065,CA,iOS,9,144028,153.73,17554,12884,151,5,739.85,0
2026-02-09,20177,501063,CA,iOS,8,163555,145.43,19718,18021,203,15,2323.84,0
2026-02-09,20177,501067,CA,iOS,8,118433,177.62,16392,12398,182,13,2090.28,11008
2026-02-09,20177,501062,CA,iOS,7,117996,157.91,15336,13144,186,12,1711.86,10701
2026-02-09,20177,501066,IT,Android,19,139555,11.71,2791,2235,7,1,116.22,0
2026-02-09,20177,501064,IT,Android,18,110421,9.37,1608,1231,9,0,0.0,0
2026-02-09,20177,501065,IT,Android,9,138322,15.22,2672,2183,16,0,0.0,0
2026-02-09,20177,501063,IT,Android,8,153238,12.84,3339,3009,27,2,292.24,0
2026-02-09,20177,501067,IT,Android,8,116692,11.7,1757,1311,24,2,274.62,1066
2026-02-09,20177,501062,IT,Android,7,115235,14.23,2009,1675,29,2,326.37,1479
2026-02-09,20177,501066,IT,iOS,19,126152,8.3,1698,1249,5,0,0.0,0
2026-02-09,20177,501064,IT,iOS,18,97902,8.8,1543,1192,4,0,0.0,0
2026-02-09,20177,501065,IT,iOS,9,119537,12.52,1896,1423,17,0,0.0,0
2026-02-09,20177,501063,IT,iOS,8,139210,10.15,1944,1591,20,1,152.54,0
2026-02-09,20177,501067,IT,iOS,8,100398,9.84,1444,1106,9,0,0.0,885
2026-02-09,20177,501062,IT,iOS,7,101275,9.05,1295,972,17,0,0.0,925
2026-02-09,20177,501066,MX,Android,19,125509,95.26,37060,32085,79,7,973.91,0
2026-02-09,20177,501064,MX,Android,18,97019,99.45,30618,22660,104,7,909.89,0
2026-02-09,20177,501065,MX,Android,9,119253,149.29,44002,33578,406,17,2156.65,0
2026-02-09,20177,501063,MX,Android,8,138920,103.75,37361,31054,290,18,2434.29,0
2026-02-09,20177,501067,MX,Android,8,100136,111.24,26574,22000,252,17,2699.49,15962
2026-02-09,20177,501062,MX,Android,7,100650,114.51,27348,22278,277,9,1426.1,19717
2026-02-09,20177,501066,MX,iOS,19,160836,81.23,24844,22102,65,1,122.11,0
2026-02-09,20177,501064,MX,iOS,18,126118,86.4,23674,17959,68,3,444.27,0
2026-02-09,20177,501065,MX,iOS,9,161311,99.7,21991,17252,193,14,1756.08,0
2026-02-09,20177,501063,MX,iOS,8,174715,103.3,35436,31179,291,13,1933.1,0
2026-02-09,20177,501067,MX,iOS,8,125128,88.3,18432,13792,165,9,1120.79,11555
2026-02-09,20177,501062,MX,iOS,7,126735,92.77,20474,18080,242,16,1889.35,15959
2026-02-10,20177,501066,CA,Android,20,138919,157.1,27443,24439,55,6,692.75,0
2026-02-10,20177,501064,CA,Android,19,112869,138.13,16338,13339,45,1,118.81,0
2026-02-10,20177,501065,CA,Android,10,146197,176.69,21613,17940,169,9,1075.92,0
2026-02-10,20177,501063,CA,Android,9,159843,168.85,27255,21441,247,13,1560.95,0
2026-02-10,20177,501067,CA,Android,9,104837,163.77,16331,12320,152,8,1247.51,10062
2026-02-10,20177,501062,CA,Android,8,114646,197.13,19621,15257,227,12,1399.53,14098
2026-02-10,20177,501066,CA,iOS,20,135311,130.42,18638,14712,47,1,123.1,0
2026-02-10,20177,501064,CA,iOS,19,106939,136.92,16766,13168,52,5,808.52,0
2026-02-10,20177,501065,CA,iOS,10,132218,162.51,18296,16222,155,5,624.69,0
2026-02-10,20177,501063,CA,iOS,9,150930,124.1,17709,14807,154,4,611.61,0
2026-02-10,20177,501067,CA,iOS,9,101690,167.05,15143,13280,151,4,536.39,9667
2026-02-10,20177,501062,CA,iOS,8,107012,167.02,14762,11670,165,11,1670.03,10665
2026-02-10,20177,501066,IT,Android,20,131577,11.21,2595,1872,4,0,0.0,0
2026-02-10,20177,501064,IT,Android,19,105476,12.8,2134,1579,6,0,0.0,0
2026-02-10,20177,501065,IT,Android,10,128024,12.87,2305,1855,16,2,245.08,0
2026-02-10,20177,501063,IT,Android,9,142762,9.83,2344,1761,19,0,0.0,0
2026-02-10,20177,501067,IT,Android,9,96073,15.05,1953,1775,15,2,326.45,1202
2026-02-10,20177,501062,IT,Android,8,100845,14.63,2175,1997,22,1,131.68,1575
2026-02-10,20177,501066,IT,iOS,20,115069,7.38,1535,1256,0,0,0.0,0
2026-02-10,20177,501064,IT,iOS,19,92681,8.56,1502,1238,5,0,0.0,0
2026-02-10,20177,501065,IT,iOS,10,112775,8.8,1416,1090,16,0,0.0,0
2026-02-10,20177,501063,IT,iOS,9,125388,9.0,1840,1445,19,3,469.5,0
2026-02-10,20177,501067,IT,iOS,9,81634,10.32,1481,1159,9,0,0.0,919
2026-02-10,20177,501062,IT,iOS,8,87684,11.61,1726,1445,11,1,157.65,1208
2026-02-10,20177,501066,MX,Android,20,113813,95.94,33842,27143,65,1,127.8,0
2026-02-10,20177,501064,MX,Android,19,92575,103.85,25954,20566,64,2,338.04,0
2026-02-10,20177,501065,MX,Android,10,111519,132.1,38992,34387,336,18,2210.45,0
2026-02-10,20177,501063,MX,Android,9,123889,102.59,36250,30981,339,16,2630.04,0
2026-02-10,20177,501067,MX,Android,9,81358,142.98,33060,29379,306,19,2269.07,21307
2026-02-10,20177,501062,MX,Android,8,87401,146.37,36238,28846,396,21,2993.59,25889
2026-02-10,20177,501066,MX,iOS,20,145957,83.93,26480,19962,51,3,349.76,0
2026-02-10,20177,501064,MX,iOS,19,116986,75.81,18368,14788,51,3,420.85,0
2026-02-10,20177,501065,MX,iOS,10,148615,104.54,27166,19662,234,4,592.99,0
2026-02-10,20177,501063,MX,iOS,9,158195,72.94,24914,18040,239,11,1838.71,0
2026-02-10,20177,501067,MX,iOS,9,112974,104.35,21036,17907,193,15,2359.86,13964
2026-02-10,20177,501062,MX,iOS,8,122344,102.81,21116,18657,239,15,2477.31,14442
2026-02-11,20177,501066,CA,Android,21,135377,152.02,25111,21670,50,2,229.72,0
2026-02-11,20177,501064,CA,Android,20,104736,127.49,15368,13796,35,0,0.0,0
2026-02-11,20177,501065,CA,Android,11,131779,177.05,23668,20204,185,13,1926.03,0
2026-02-11,20177,501063,CA,Android,10,145748,177.97,28277,21864,202,13,2159.65,0
2026-02-11,20177,501067,CA,Android,10,107436,195.64,21004,17445,170,11,1526.12,12656
2026-02-11,20177,501062,CA,Android,9,116112,194.08,19401,15781,177,10,1187.07,14902
2026-02-11,20177,501066,CA,iOS,21,135644,96.0,14071,12188,29,2,304.24,0
2026-02-11,20177,501064,CA,iOS,20,96430,105.78,11705,9923,34,2,230.83,0
2026-02-11,20177,501065,CA,iOS,11,133456,127.77,13647,11425,109,4,648.26,0
2026-02-11,20177,501063,CA,iOS,10,138589,128.13,19261,14129,141,13,2145.41,0
2026-02-11,20177,501067,CA,iOS,10,110008,107.39,10439,9519,88,5,744.67,6349
2026-02-11,20177,501062,CA,iOS,9,115039,122.51,11321,8260,110,7,1018.27,7585
2026-02-11,20177,501066,IT,Android,21,122272,11.19,2489,2198,6,0,0.0,0
2026-02-11,20177,501064,IT,Android,20,91797,8.12,1573,1421,3,0,0.0,0
2026-02-11,20177,501065,IT,Android,11,125490,11.56,2074,1673,10,1,153.57,0
2026-02-11,20177,501063,IT,Android,10,130595,11.27,2755,2229,15,0,0.0,0
2026-02-11,20177,501067,IT,Android,10,104116,12.76,1905,1444,15,1,141.93,1204
2026-02-11,20177,501062,IT,Android,9,106739,12.35,1791,1611,22,0,0.0,1339
2026-02-11,20177,501066,IT,iOS,21,106123,8.49,1895,1602,2,0,0.0,0
2026-02-11,20177,501064,IT,iOS,20,76604,5.92,934,681,3,0,0.0,0
2026-02-11,20177,501065,IT,iOS,11,109268,8.57,1645,1215,9,1,158.57,0
2026-02-11,20177,501063,IT,iOS,10,115641,8.64,1689,1256,15,2,285.78,0
2026-02-11,20177,501067,IT,iOS,10,90878,8.3,1123,923,7,0,0.0,665
2026-02-11,20177,501062,IT,iOS,9,93768,8.52,1158,934,17,1,145.83,841
2026-02-11,20177,501066,MX,Android,21,105423,106.72,38548,33266,76,4,632.79,0
2026-02-11,20177,501064,MX,Android,20,75404,114.28,30896,25660,84,4,616.72,0
2026-02-11,20177,501065,MX,Android,11,108608,133.63,38215,32971,307,11,1493.39,0
2026-02-11,20177,501063,MX,Android,10,114986,110.5,38529,28579,323,19,2656.52,0
2026-02-11,20177,501067,MX,Android,10,90048,128.14,28263,25683,194,5,839.66,16472
2026-02-11,20177,501062,MX,Android,9,92751,121.16,27511,22864,292,19,3054.58,20624
2026-02-11,20177,501066,MX,iOS,21,142436,94.73,29714,26960,68,4,613.18,0
2026-02-11,20177,501064,MX,iOS,20,104798,73.67,19154,15739,60,2,341.47,0
2026-02-11,20177,501065,MX,iOS,11,145407,104.42,26225,22906,203,9,1314.95,0
2026-02-11,20177,501063,MX,iOS,10,151675,96.34,30797,22378,212,6,977.97,0
2026-02-11,20177,501067,MX,iOS,10,116830,104.71,21710,19052,215,8,1315.58,13126
2026-02-11,20177,501062,MX,iOS,9,118536,84.39,19234,16263,217,10,1290.05,13983
2026-02-12,20177,501066,CA,Android,22,138308,193.47,29731,23006,44,2,299.66,0
2026-02-12,20177,501064,CA,Android,21,97998,144.25,17646,15273,42,4,561.73,0
2026-02-12,20177,501065,CA,Android,12,132640,189.94,22485,17047,157,7,864.65,0
2026-02-12,20177,501063,CA,Android,11,146222,158.55,24225,17694,158,8,1260.63,0
2026-02-12,20177,501067,CA,Android,11,105480,185.78,18873,14407,163,4,681.39,10651
2026-02-12,20177,501062,CA,Android,10,101532,212.21,23694,21524,202,13,1641.75,16867
2026-02-12,20177,501066,CA,iOS,22,141559,130.56,18633,15233,46,5,797.25,0
2026-02-12,20177,501064,CA,iOS,21,97276,122.08,14874,13453,27,0,0.0,0
2026-02-12,20177,501065,CA,iOS,12,127959,179.68,19622,15837,132,7,939.43,0
2026-02-12,20177,501063,CA,iOS,11,145533,122.07,17102,13396,122,12,1566.01,0
2026-02-12,20177,501067,CA,iOS,11,103317,124.94,11913,10263,106,8,1046.73,7415
2026-02-12,20177,501062,CA,iOS,10,104110,165.52,15141,12306,142,12,1539.2,10491
2026-02-12,20177,501066,IT,Android,22,135081,11.24,2765,2275,7,0,0.0,0
2026-02-12,20177,501064,IT,Android,21,96782,10.51,2048,1681,1,0,0.0,0
2026-02-12,20177,501065,IT,Android,12,123913,11.84,2077,1691,13,1,124.0,0
2026-02-12,20177,501063,IT,Android,11,134358,9.27,2164,1777,16,1,125.72,0
2026-02-12,20177,501067,IT,Android,11,94226,13.35,2013,1797,8,0,0.0,1168
2026-02-12,20177,501062,IT,Android,10,99850,14.54,2224,1860,27,2,280.43,1446
2026-02-12,20177,501066,IT,iOS,22,123775,8.57,1821,1558,3,0,0.0,0
2026-02-12,20177,501064,IT,iOS,21,87125,9.43,1642,1301,6,0,0.0,0
2026-02-12,20177,501065,IT,iOS,12,112343,9.56,1592,1253,19,0,0.0,0
2026-02-12,20177,501063,IT,iOS,11,117261,8.94,1830,1326,15,2,250.7,0
2026-02-12,20177,501067,IT,iOS,11,85800,8.84,1237,911,12,0,0.0,775
2026-02-12,20177,501062,IT,iOS,10,90753,9.29,1331,1187,12,1,166.24,978
2026-02-12,20177,501066,MX,Android,22,123107,104.26,38086,27527,72,2,287.71,0
2026-02-12,20177,501064,MX,Android,21,87194,111.43,28152,20651,59,4,564.95,0
2026-02-12,20177,501065,MX,Android,12,111861,122.86,33517,29516,233,12,1609.27,0
2026-02-12,20177,501063,MX,Android,11,116336,122.92,42541,32847,330,11,1502.52,0
2026-02-12,20177,501067,MX,Android,11,85132,103.24,23575,20417,196,14,2382.57,13737
2026-02-12,20177,501062,MX,Android,10,90293,144.38,29936,27203,266,11,1658.52,20820
2026-02-12,20177,501066,MX,iOS,22,159298,110.09,35729,28727,48,3,397.72,0
2026-02-12,20177,501064,MX,iOS,21,114412,84.24,20814,16618,57,6,835.0,0
2026-02-12,20177,501065,MX,iOS,12,143733,104.21,24924,22694,180,10,1393.1,0
2026-02-12,20177,501063,MX,iOS,11,157188,95.42,31123,27036,259,16,2202.59,0
2026-02-12,20177,501067,MX,iOS,11,107584,113.32,23557,19064,187,12,1531.96,15090
2026-02-12,20177,501062,MX,iOS,10,119071,119.8,25226,20269,262,8,1047.26,18785
2026-02-13,20177,501066,CA,Android,23,156479,198.16,31407,28536,50,2,256.68,0
2026-02-13,20177,501064,CA,Android,22,104330,198.07,26885,21977,70,4,641.96,0
2026-02-13,20177,501065,CA,Android,13,130442,168.08,20584,18111,126,5,734.82,0
2026-02-13,20177,501063,CA,Android,12,149782,187.74,29696,22929,200,15,2244.35,0
2026-02-13,20177,501067,CA,Android,12,102878,196.81,21586,18125,152,11,1654.71,12883
2026-02-13,20177,501062,CA,Android,11,116786,186.06,20004,15398,162,12,1394.27,15192
2026-02-13,20177,501066,CA,iOS,23,158172,174.43,25670,19606,43,3,464.73,0
2026-02-13,20177,501064,CA,iOS,22,112061,119.77,15282,13269,35,0,0.0,0
2026-02-13,20177,501065,CA,iOS,13,124801,153.38,18887,14849,125,7,1127.97,0
2026-02-13,20177,501063,CA,iOS,12,148681,140.87,20401,16028,144,8,1211.78,0
2026-02-13,20177,501067,CA,iOS,12,102754,134.56,12787,10557,104,10,1371.56,8431
2026-02-13,20177,501062,CA,iOS,11,117556,173.06,16393,12658,142,6,1020.64,11993
2026-02-13,20177,501066,IT,Android,23,154111,12.52,2685,1936,3,0,0.0,0
2026-02-13,20177,501064,IT,Android,22,109697,9.82,1785,1504,6,0,0.0,0
2026-02-13,20177,501065,IT,Android,13,121203,11.8,2134,1744,12,0,0.0,0
2026-02-13,20177,501063,IT,Android,12,144857,10.85,2462,2255,14,1,142.78,0
2026-02-13,20177,501067,IT,Android,12,96668,14.1,1924,1584,8,0,0.0,1234
2026-02-13,20177,501062,IT,Android,11,110255,11.73,1916,1599,11,0,0.0,1416
2026-02-13,20177,501066,IT,iOS,23,138163,9.52,1910,1570,3,0,0.0,0
2026-02-13,20177,501064,IT,iOS,22,96608,6.83,1081,838,3,0,0.0,0
2026-02-13,20177,501065,IT,iOS,13,103715,9.55,1618,1420,16,1,137.73,0
2026-02-13,20177,501063,IT,iOS,12,130217,7.41,1629,1360,9,0,0.0,0
2026-02-13,20177,501067,IT,iOS,12,86679,10.31,1374,992,17,2,231.48,864
2026-02-13,20177,501062,IT,iOS,11,97030,10.1,1378,1081,18,2,330.6,961
2026-02-13,20177,501066,MX,Android,23,137308,148.49,56709,45128,106,2,270.71,0
2026-02-13,20177,501064,MX,Android,22,95641,106.17,30518,22651,66,4,478.58,0
2026-02-13,20177,501065,MX,Android,13,103256,155.99,38358,28801,311,12,1672.0,0
2026-02-13,20177,501063,MX,Android,12,129682,132.91,49221,35506,373,17,2378.88,0
2026-02-13,20177,501067,MX,Android,12,86040,158.2,34023,27429,287,15,2521.25,20968
2026-02-13,20177,501062,MX,Android,11,96184,112.5,25864,19230,231,6,981.05,18582
2026-02-13,20177,501066,MX,iOS,23,192196,87.08,29049,26503,39,2,334.3,0
2026-02-13,20177,501064,MX,iOS,22,124517,106.39,29692,22278,67,2,306.81,0
2026-02-13,20177,501065,MX,iOS,13,140022,101.68,28294,24279,191,10,1195.27,0
2026-02-13,20177,501063,MX,iOS,12,177073,105.73,31401,28084,257,11,1494.86,0
2026-02-13,20177,501067,MX,iOS,12,118826,96.97,20285,15887,170,12,1716.37,13345
2026-02-13,20177,501062,MX,iOS,11,120717,90.31,19304,14151,183,5,719.9,13126
2026-02-14,20177,501066,CA,Android,24,183159,140.8,24018,19265,38,4,590.67,0
2026-02-14,20177,501064,CA,Android,23,126057,179.75,25521,18963,47,2,263.49,0
2026-02-14,20177,501065,CA,Android,14,134799,215.39,28866,25483,210,9,1036.76,0
2026-02-14,20177,501063,CA,Android,13,165933,183.04,27885,24615,178,12,1517.77,0
2026-02-14,20177,501067,CA,Android,13,115536,152.88,16192,14577,102,3,472.41,10173
2026-02-14,20177,501062,CA,Android,12,110085,190.62,19780,16197,166,13,1680.94,14011
2026-02-14,20177,501066,CA,iOS,24,171448,127.92,17674,14394,53,5,688.04,0
2026-02-14,20177,501064,CA,iOS,23,130764,128.25,14875,12452,43,6,870.94,0
2026-02-14,20177,501065,CA,iOS,14,138741,170.93,18953,13742,132,9,1399.6,0
2026-02-14,20177,501063,CA,iOS,13,162695,153.14,24911,18780,180,15,2353.72,0
2026-02-14,20177,501067,CA,iOS,13,108171,134.96,12022,10095,107,13,1761.61,7090
2026-02-14,20177,501062,CA,iOS,12,104639,162.37,17662,15476,149,9,1078.39,12525
2026-02-14,20177,501066,IT,Android,24,157715,11.52,2699,2219,9,0,0.0,0
2026-02-14,20177,501064,IT,Android,23,118754,12.12,2078,1893,3,1,163.28,0
2026-02-14,20177,501065,IT,Android,14,137110,14.25,2602,2335,18,2,241.36,0
2026-02-14,20177,501063,IT,Android,13,157910,12.41,2725,2408,17,1,164.37,0
2026-02-14,20177,501067,IT,Android,13,98607,12.96,2093,1830,9,0,0.0,1205
2026-02-14,20177,501062,IT,Android,12,102297,9.71,1592,1414,17,1,140.48,1072
2026-02-14,20177,501066,IT,iOS,24,134744,9.85,1948,1573,1,0,0.0,0
2026-02-14,20177,501064,IT,iOS,23,105550,8.97,1491,1298,3,0,0.0,0
2026-02-14,20177,501065,IT,iOS,14,120825,11.5,1951,1477,14,0,0.0,0
2026-02-14,20177,501063,IT,iOS,13,140234,10.73,2391,2099,12,0,0.0,0
2026-02-14,20177,501067,IT,iOS,13,87913,10.27,1367,1250,9,1,138.83,845
2026-02-14,20177,501062,IT,iOS,12,87496,8.96,1201,901,18,1,164.95,873
2026-02-14,20177,501066,MX,Android,24,134007,107.72,37494,34355,79,3,503.93,0
2026-02-14,20177,501064,MX,Android,23,105256,95.7,26308,21698,62,1,160.3,0
2026-02-14,20177,501065,MX,Android,14,120642,119.37,34381,27269,229,10,1539.88,0
2026-02-14,20177,501063,MX,Android,13,140163,137.35,46827,41948,264,13,2142.14,0
2026-02-14,20177,501067,MX,Android,13,87356,143.7,32633,27266,262,15,2075.94,20218
2026-02-14,20177,501062,MX,Android,12,86781,122.36,28419,25101,230,12,1692.47,19455
2026-02-14,20177,501066,MX,iOS,24,169591,95.53,31174,27362,65,3,431.06,0
2026-02-14,20177,501064,MX,iOS,23,130483,111.13,28348,21256,63,2,289.65,0
2026-02-14,20177,501065,MX,iOS,14,153405,107.36,29347,23494,199,15,1965.77,0
2026-02-14,20177,501063,MX,iOS,13,185361,100.72,32824,27521,222,11,1697.62,0
2026-02-14,20177,501067,MX,iOS,13,118615,102.7,22639,16744,139,3,495.84,14234
2026-02-14,20177,501062,MX,iOS,12,113822,94.87,20065,14495,161,5,671.13,14734
2026-02-15,20177,501066,CA,Android,25,144056,236.26,39127,32956,72,7,929.21,0
2026-02-15,20177,501064,CA,Android,24,128313,199.59,25408,23106,54,2,248.24,0
2026-02-15,20177,501065,CA,Android,15,144394,233.0,26968,21038,181,10,1149.81,0
2026-02-15,20177,501063,CA,Android,14,168964,215.92,32762,24484,169,6,769.16,0
2026-02-15,20177,501067,CA,Android,14,107231,233.66,22592,18229,153,13,2062.73,13899
2026-02-15,20177,501062,CA,Android,13,108023,191.12,19686,14394,154,12,1620.59,13615
2026-02-15,20177,501066,CA,iOS,25,154134,195.44,28841,21333,56,3,479.77,0
